quality	left_url	right_url
left	https://oligarh.media/2020/05/25/odesskij-stadion-chernomorets-za-193-mln-griven-kupila-kompaniya-iz-kalifornii/	https://ubr.ua/leisure/sport/odesskij-stadion-chernomorets-priobrela-kompanija-s-russkim-menedzhmentom-3893046
right	https://interfax.com.ua/news/pharmacy/664646.html	https://interfax.com.ua/news/general/664465.html
bad	https://yar.mk.ru/incident/2020/05/25/v-yaroslavle-propal-14letniy-malchik.html	https://from-ua.com/news/549980-v-harkove-bessledno-ischez-podrostok-primeti.html
bad	https://3dnews.ru/1011764	http://4pda.ru/2020/05/25/371646/
left	https://pasmi.ru/archive/270315/	https://iz.ru/1015368/2020-05-25/delo-vozbudili-iz-za-dolga-administratcii-orla-pered-podriadchikami
draw	https://www.rbc.ru/technology_and_media/25/05/2020/5ec7a9be9a7947395b624928	https://www.iguides.ru/main/other/operatory_mogut_obankrotitsya_iz_za_besplatnogo_dostupa_k_saytam/
left	http://primorye24.ru/news/post/130314-zhitel-elitnoy-novostroyki-vo-vladivostoke-pobil-vosem-mashin-na-parkovke	https://www.livekuban.ru/news/obshchestvo/psikhanul-tak-psikhanul-vo-vladivostoke-muzhchina-razbil-8-avto-na-parkovke/
right	https://gorvesti.ru/society/polovina-rossiyskikh-regionov-gotova-k-pervomu-etapu-snyatiya-ogranicheniy-87500.html?utm_source=sidenews	https://www.newsru.com/russia/25may2020/44_snyat.html?utm_source=rss
right	https://www.kommersant.ru/doc/4355922	https://www.metronews.ru/novosti/moscow/reviews/lichnye-dannye-v-sisteme-propuskov-stolicy-zaschischeny-federalnym-zakonom-1675801/
left	https://informburo.kz/novosti/tokaev-poruchil-kulginovu-aktivno-trudoustraivat-bezrabotnyh-i-reshit-problemu-tryohsmennyh-shkol-106835.html	https://www.kazpravda.kz/news/prezident2/kasim-zhomart-tokaev-prinyal-altaya-kulginova
draw	https://tvzvezda.ru/news/vstrane_i_mire/content/20205251643-bSgkf.html	https://lenta.ru/news/2020/05/25/oath/
right	https://www.rosbalt.ru/world/2020/05/25/1845267.html	https://actualnews.org/exclusive/347572-ispanija-otmenit-dvuhnedelnyj-karantin-dlja-turistov-s-1-ijulja.html
draw	https://www.kommersant.ru/doc/4355879	https://www.mk.ru/incident/2020/05/25/v-rossii-zafiksirovali-92-smerti-pacientov-s-koronavirusom.html
draw	https://tass.ru/proisshestviya/8557701	https://www.m24.ru/news/proisshestviya/25052020/119091
left	https://fergana.agency/news/118439/	https://vlast.kz/novosti/39783-tokaev-podpisal-novyj-zakon-o-mitingah.html
draw	https://glasnarod.ru/rossiya/sankt-peterburg/323410-peterburzhczam-perechislili-vyplaty-v-svyazi-s-rezhimom-samoizolyaczii-i-na-priobretenie-siz	https://gorod-plus.tv/news/74661
left	https://www.dsnews.ua/society/kpvv-na-donbasse-perehodyat-na-letniy-grafik-no-ostayutsya-25052020175800	https://korrespondent.net/ukraine/4232820-na-donbasse-punkty-propuska-perekhodiat-na-letnyi-rezhym
left	https://russian.rt.com/sport/article/749443-basilashvili-tennis-obvinenie	https://gotennis.ru/read/news/nikoloz_basilashvili_veryu_chto_sud_vyneset_spravedlivyji_verdikt.html
right	https://news.rambler.ru/world/44230237-v-sovete-evrope-predupredili-ob-ugroze-chelovechestvu-posle-koronavirusa/	https://korrespondent.net/world/4232474-v-sovete-evropy-opasauitsia-prymenenyia-byolohycheskoho-oruzhyia-posle-COVID
left	http://allsport-news.net/366372_benites_popyitaetsya_kupit_stounsa_i_barkli_esli_vernetsya_v_nyukasl.html	http://dynamomania.com/news/531057-barkli-mozhet-prodolzhit-kareru-v-nyukasle
right	https://rueconomics.ru/443857-mismari-za-poslednie-troe-sutok-lna-sbila-13-tureckih-bespilotnikov	https://nation-news.ru/525419-boeviki-pns-livii-poteryali-za-tri-dnya-13-tureckih-bpla-zadeistvovannyh-v-provokaciyah
right	https://vesti-sochi.tv/proisshestvija/65606-draka-na-bortu-samoleta-v-moskovskom-aeroportu-zaderzhany-deboshiry-priletevshie-iz-sochi	https://kubnews.ru/proisshestviya/2020/05/25/dvoe-passazhirov-ustroili-draku-v-samolete-sochi-moskva-oni-zaderzhany/
left	https://piter.tv/event/Peterburg_predlozhil_vklyuchit_SMI_v_perechen_postradavshih_otraslej/	https://forpost-sz.ru/a/2020-05-25/peterburg-predlozhil-vklyuchit-smi-v-spisok-postradavshikh-ot-koronavirusa-otraslej
left	https://utro.ru/showbiz/2020/05/25/1446272.shtml	https://ura.news/news/1052433290
left	https://www.mvestnik.ru/newslent/sledovateli-obyavili-v-rozysk-devochku-propavshuyu-v-alakurtti/	https://tvzvezda.ru/news/vstrane_i_mire/content/20205251131-FCTlv.html
left	https://110km.ru/art/v-rossii-zaregistrirovana-novaya-avtomobilnaya-marka-cheryexeed-130262.html	https://www.zr.ru/content/news/923320-krossover-txl-priedet-v-rossiyu/
draw	https://tass.ru/ekonomika/8553447?utm_source=twitter.com&utm_medium=social&utm_campaign=smm_social_share	https://riafan.ru/1279396-titov-dolozhil-putinu-o-123-biznesmenakh-zhelayushikh-vernutsya-v-rf
right	https://nikcenter.org/newsItem/58546	https://368.media/2020/05/25/v-kagarlyke-dvuh-politsejskih-zaderzhali-za-iznasilovanie-otdel-politsii-rasformiruyut/
left	https://polit.info/496640-fan-zametil-odobrenie-novoi-gazetoi-deistvii-terroristov-zahvativshih-rossiyan-v-livii	https://inforeactor.ru/304413-fan-ulichil-novuyu-v-opravdanii-terrorizma-posle-materiala-o-zahvachennyh-v-livii-rossiyanah
left	https://www.ostro.org/general/world/news/590906/	https://korrespondent.net/world/4232849-mahazyny-polshy-vydavaly-ukraynskye-ovoschy-za-mestnye-smy
bad	https://ura.news/news/1052433402	https://russian.rt.com/russia/news/749591-elektrichestvo-sverdlovskaya-oblast
right	https://www.rbc.ru/society/25/05/2020/5ecba14e9a7947140dabcf6a	https://susanin.news/russia/other/20200525-273803/
right	https://www.paparazzi.ru/blogs/KatarinaRi/425378/	https://ura.news/news/1052433349
left	https://tass.ru/ekonomika/8552985	https://www.pnp.ru/economics/bankiry-prosyat-otkazatsya-ot-regulirovaniya-ekvayringa-v-usloviyakh-pandemii.html
left	https://vladnews.ru/2020-05-25/172437/izvestiya_rossiyanam	https://vashgorod.ru/news/1133807
bad	https://russian.rt.com/nopolitics/article/749454-graffiti-znamenitosti-rossiya	https://moika78.ru/news/2020-05-25/420314-nedolgo-muzyka-igrala-fresku-brodskogo-zakrasili/
right	https://tass.ru/ekonomika/8559397	https://iz.ru/1015445/2020-05-25/vnutrennie-aviaperevozki-v-rossii-v-aprele-sokratilis-na-87
left	https://vashgorod.ru/news/1133791	https://fedpress.ru/expert-opinion/2503780
bad	https://omskzdes.ru/society/69847.html	https://saratov24.tv/news/v-engelse-na-zabore-razvesili-tysyachu-orientirovok-na-propavshikh-detey-/
left	https://ura.news/news/1052433430	https://newizv.ru/article/general/25-05-2020/mirovaya-farmatsevtika-nedootsenila-ugrozu-koronavirusa
right	https://newstracker.ru/news/politics/25-05-2020/gubernator-stavropolya-vystupit-s-ezhegodnym-poslaniem-v-chetverg	https://pobeda26.ru/novosti/obshhestvo/ezhegodnoe-poslanie-oglasit-gubernator-stavropolya-28-maya
right	https://ria.ru/20200525/1571978874.html?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://www.m24.ru/news/za-rubezhom/26052020/119137
right	https://www.obozrevatel.com/economics/economy/kabmin-proigral-ocherednoj-sud-po-privatbanku-surkisam-dolzhnyi-vernut-milliardyi.htm	https://www.obozrevatel.com/economics/economy/privatbank-sobralsya-vernut-407-mln-griven-kotoryie-proigral-v-sude-bratyam-surkisam.htm
left	https://www.vkonline.ru/news/archive/256110/v-samarskoj-oblasti-vyyavleno-97-novyh-bolnyh-koronavirusom	https://drugoigorod.ru/coronavirus-7/
right	https://iz.ru/1015104/2020-05-25/posle-avarii-s-marshrutkoi-pod-astrakhaniu-gospitalizirovali-13-chelovek	https://krivoe-zerkalo.ru/content/v-astrakhanskoj-oblasti-perevernulas-marshrutka-124-postradali-13-passazhirov.html
draw	https://ria-m.tv/news/194220/v_yaponii_otmenili_chrezvyichaynyiy_rejim.html	https://www.zakon.kz/5024145-v-yaponii-polnostyu-otmenili-rezhim-chs.html
right	https://gubernia74.ru/articles/news/1097674/	https://www.znak.com/2020-05-25/sk_vozbudil_ugolovnoe_delo_o_hichenii_58_mln_pri_stroyke_centra_po_short_treku_v_chelyabinske
draw	https://fedpress.ru/news/66/society/2504212	https://www.mk.ru/incident/2020/05/25/pri-uragane-v-sverdlovskoy-oblasti-pogibli-tri-cheloveka.html
right	https://korrespondent.net/ukraine/4232887-vaks-zakryl-delo-protyv-eks-hlavy-hosaudytsluzhby	https://lb.ua/news/2020/05/25/458351_vaks_zakril_vtoroe_delo_protiv.html
right	https://news.rambler.ru/world/44239643-kak-soedinennye-shtaty-prevratili-ukrainu-v-koloniyu/	https://russian.rt.com/ussr/news/749634-nebenzya-ukraina-ssha
left	https://racurs.ua/n138702-v-kieve-zaderjali-pedofila-kotoryy-nasiloval-13-letnego-krestnika-i-snimal-eto-na-video-foto.html	https://from-ua.com/news/549973-ukrainskie-policeiskie-poimali-pedofila-kotorii-nasiloval-13-letnego-krestnika-na-kameru-foto.html
left	https://news.ru/regions/chislo-zarazhyonnyh-koronavirusom-v-omskoj-oblasti-prevysilo-tysyachu/	https://superomsk.ru/news/89099-chislo_sluchaev_koronavirusa_v_omskoy_oblasti_pere/
right	https://tvzvezda.ru/news/vstrane_i_mire/content/2020525714-vzJzm.html	https://russian.rt.com/russia/news/748710-pravila-registracii-saitov
left	https://bankir.ru/novosti/20200525/oficialnyj-kurs-dollara-snizilsa-na-28-kopeek-evro-na-56-10177601/	https://www.rosbalt.ru/business/2020/05/25/1845228.html
left	https://nbnews.com.ua/obshchestvo/2020/05/25/konkyrs-na-doljnost-glavy-nszy-prodlili-do-27-maia/	https://ua.news/ru/moz-termin-podachi-dokumentiv-na-ochilnyka-nszu-prodovzheno/
left	https://fakty.com.ua/ru/ukraine/20200525-likarni-ne-zabezpecheni-na-70-zelenskyj-vzyav-na-kontrol-zakupivli-moz/	http://mignews.com.ua/politics/24085190.html
left	https://vestikavkaza.ru/news/na-plazah-soci-budut-kamery-hranenia-i-metallodetektory.html	https://www.yuga.ru/news/450780/
right	https://www.the-village.ru/village/city/news-city/381653-pobeda?utm_source=telegram.me&utm_medium=social&utm_campaign=pobeda--obyavivshaya-o-svoem-vozvraschenii	https://vc.ru/transport/129472-vedomosti-aeroflot-i-s7-v-2-3-raza-snizili-ceny-na-bilety-po-rossii-na-iyun-posle-rezkogo-povysheniya-v-aprele-mae
draw	https://newdaynews.ru/economy/692873.html	https://tvrain.ru/news/bolshe_poloviny_rossijan_soobschili_o_sokraschenii_zarplaty-509385/
right	https://www.sports.ru/football/1085745957.html	https://www.sportsdaily.ru/news/vratar-spartaka-selixov-vernulsya-k-trenirovkam-spustya-vosem-mesyaczev
right	https://www.znak.com/2020-05-25/v_ekaterinburge_pod_lechenie_koronavirusa_otdali_kliniku_nevrozov?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://www.nakanune.ru/news/2020/05/25/22574367/
right	https://glasnarod.ru/rossiya/moskva/323210-novyj-puteprovod-budet-postroen-v-rajone-silino	https://www.mos.ru/news/item/74551073/
left	https://www.facenews.ua/news/2020/481145/	https://apostrophe.ua/news/politics/government/2020-05-25/rezultatyi-testov-mogli-iskajat-v-dnepre-razgorelsya-gromkiy-skandal-iz-za-koronavirusa/198247
right	https://apostrophe.ua/news/society/accidents/2020-05-25/ne-byilo-motivov-dlya-samoubiystva-ekspertyi-otsenili-versii-gibeli-nardepa-davidenko/198293	https://eadaily.com/ru/news/2020/05/25/soratniki-pogibshego-deputata-rady-davydenko-ne-veryat-v-ego-samoubiystvo
left	http://www.trud.ru/article/25-05-2020/1390201_vlasti_lipetskoj_oblasti_objasnili_slova_o_podmene_dannyx_po_covid-19.html	https://tsargrad.tv/news/chjo-slozhno-pomenjat-lipeckogo-gubernatora-podlovili-na-zadanii-izmenit-dannye-o-covid_255855
right	https://e-kazan.ru/news/show/45303	https://inkazan.ru/news/city/25-05-2020/tramvaynyy-marshrut-na-bkk-v-kazani-stanet-samym-dlinnym-v-rossii
right	https://lenta.ru/news/2020/05/25/ipoteka/	https://politexpert.net/198022-izvestiya-ipotechnyi-rynok-v-rossii-obvalilsya-pochti-na-40
right	https://www.ixbt.com/news/2020/05/25/linux-intel-amd-15.html?utm_source=yxnews&utm_medium=mobile	https://3dnews.ru/1011743
left	https://nation-news.ru/525237-gincburg-soobshchil-o-vyyavlenii-antitel-k-covid-19-u-protestirovavshih-na-sebe-vakcinu-uchenyh	https://www.oreanda.ru/nauka_i_tehnika/u-uchenyh-protestirovavshih-na-sebe-vaktsinu-ot-koronavirusa-nashli-antitela/article1318987/
left	http://dynamomania.com/news/530995-cork-esli-borussiya-hochet-borotsya-za-chempionstvo-to-dolzhna-obygrat-bavariyu	https://sport.ua/news/488984-trener-bavarii-match-s-borussiey-dortmund-ne-reshit-sudbu-titula
left	https://ukranews.com/news/704515-koronavirus-v-kievskoj-oblasti-zafiksirovali-v-treh-bolnitsah-i-oshhezhitii	https://nikvesti.com/news/politics/189070
left	https://nation-news.ru/525378-leshchenko-raskritikoval-vyskazyvanie-prigozhina-ob-obnishchanii-artistov	https://lenta.ru/news/2020/05/25/chudovishno/
right	https://www.rosbalt.ru/business/2020/05/25/1845228.html	https://tass.ru/ekonomika/8556289
left	https://actualnews.org/exclusive/347574-v-bloomberg-predskazali-rossii-silnejshij-za-poslednee-desjatiletie-krizis.html	https://lenta.ru/news/2020/05/25/russia_in_crisis/
right	https://news.mail.ru/incident/41911054/	https://tass.ru/proisshestviya/8554199
left	https://news.ru/show-business/dibrov-rasskazal-pochemu-vyzhila-babkina/	https://slovodel.com/561444-dibrov-nazval-osoboe-prednaznachenie-babkinoi
left	https://forpost-sz.ru/a/2020-05-25/peterburgskuyu-apteku-ozerki-zapodozrili-v-navyazyvanii-antiseptikov	https://www.klerk.ru/buh/news/500024/
left	https://omskpress.ru/news/307006/uchenye-vyyasnili-chto-maternye-slova-pomogayut-legche-perenosit-bol/	https://ru.euronews.com/2020/05/25/uk-swearing-pain
left	https://www.facenews.ua/news/2020/481177/	https://from-ua.com/news/550052-za-skandalnii-otdel-policii-na-kievschine-vzyalsya-oblastnoi-glavk.html
right	https://www.rbc.ru/business/25/05/2020/5ecc1b319a7947529daa6cc5	https://ru.reuters.com/article/businessNews/idRUKBN231163-ORUBS
right	https://strana.ua/news/269306-natssovet-po-tv-potreboval-telekanaly-objasnit-pochemu-oni-ne-perevypolnjajut-jazykovye-kvoty-.html	https://gordonua.com/news/society/nacsovet-potreboval-ot-rukovodstva-ukrainskih-telekanalov-obyasnit-pochemu-v-efire-malo-ukrainskogo-yazyka-1501448.html
left	https://strana.ua/news/269265-obrushenie-mosta-v-dnepropetrovskoj-oblasti-cherez-zaliv-postrojat-pontonnyj-most.html	https://nikvesti.com/news/incidents/189031
left	http://dynamomania.com/news/531043-chelsi-ne-budet-vykupat-boga-za-15-mln-evro-klub-hochet-poluchit-procent-ot-dalnejshej-prodazhi	http://fapl.ru/posts/78663/
left	https://www.mk.ru/incident/2020/05/25/sk-opublikoval-foto-predpolagaemogo-ubiycy-14letney-devochki-v-penze.html	https://news.rambler.ru/incidents/44239478-opublikovany-kadry-s-podozrevaemym-v-ubiystve-devochki-v-penze/
left	https://inforeactor.ru/304429-ukrainskie-pogranichniki-upali-v-vodu-na-avtomobile-vo-vremya-rybalki-i-utonuli	https://ria-m.tv/news/194144/v_odesskoy_oblasti_avtomobil_syehal_v_reku_utonuli_dva_cheloveka.html
right	https://ura.news/news/1052433400	https://www.rosbalt.ru/russia/2020/05/25/1845295.html
left	https://ukranews.com/news/704480-delo-gandzyuk-levinu-do-iyulya-prodlili-arest	https://nikvesti.com/news/public/189120
left	https://rns.online/society/amerikantsev-predupredili-ob-agressivnih-ogolodavshih-krisah-2020-05-25/	https://www.metronews.ru/novosti/world/reviews/krysy-stanovyatsya-agressivney-tak-kak-im-ne-hvataet-restorannyh-othodov-1675908/
right	https://www.zr.ru/content/news/923324-stali-izvestny-data-i-vremya-ro/	https://iz.ru/1015272/2020-05-25/nazvana-data-rossiiskoi-premery-kupe-krossovera-kia-xceed
left	https://strana.ua/news/269315-pod-ofisom-prezidenta-proshla-aktsija-v-podderzhku-fihurantov-dela-sheremeta.html	https://www.5.ua/ru/kyev/delo-sheremeta-pod-ofysom-prezydenta-nachalas-aktsyia-protesta-215793.html
right	http://kontrakty.ua/article/156531	https://for-ua.com/article/1199381
right	https://for-ua.com/article/1199336	https://atn.ua/politika/tramp-otdal-svoyu-prezidentskuyu-zarplatu-na-borbu-s-koronavirusom
right	https://fomag.ru/news-streem/rubl_v_plyuse_na_maloaktivnykh_torgakh_blagodarya_vneshnemu_optimizmu_i_tsbr/	http://www.finmarket.ru/analytics/5243822
right	https://gordonua.com/news/war/prokuratura-niderlandov-mozhet-priobshchit-k-delu-mh17-intervyu-girkina-1501459.html	https://tass.ru/mezhdunarodnaya-panorama/8558565
right	http://primorye24.ru/news/post/130337-putin-podpisal-zakon-o-povyshenii-predelnogo-vozrasta-rektorov	https://www.kommersant.ru/doc/4356183
draw	https://rns.online/economy/Rosreestr-otmenil-planovie-proverki-biznesa-v-Moskve-do-kontsa-goda-2020-05-25/	https://www.interfax.ru/moscow/710118
right	https://gorod55.ru/news/society/25-05-2020/derevnyu-v-omskoy-oblasti-zakryli-na-karantin	https://fedpress.ru/news/55/society/2504068
left	https://riafan.ru/1279385-argentinskie-uchenye-rasskazali-ot-chego-zavisit-skorost-rasprostraneniya-covid-19	https://actualnews.org/exclusive/347470-uchenye-nazvali-novuju-prichinu-bystrogo-rasprostranenija-koronavirusa.html
right	https://stapravda.ru/20200525/na_stavropole_stroyat_samuyu_bolshuyu_v_skfo_skeytploschadku_148448.html	https://pobeda26.ru/novosti/obshhestvo/samyij-bolshoj-v-skfo-skejt-park-poyavitsya-v-novopavlovske
right	https://itsmycity.ru/2020-05-25/vekaterinburg-dostavili-uralcev-vernuvshihsya-izssh	https://www.nakanune.ru/news/2020/05/25/22574360/
left	https://www.pravda.ru/news/health/1500947-Leo_Bokeriya/?utm_referrer=main_last_news_list	https://lenta.ru/news/2020/05/25/bokeria/
left	https://tass.ru/obschestvo/8554559	https://www.dg-yug.ru/news/110757.html
right	https://grad.ua/programmy-tv/v-centre-vnimaniya/87168-stadion-chernomorec-prodan-ostanetsja-li-komanda.html	https://apostrophe.ua/news/politics/regional-policy/2020-05-25/kto-kupil-chernomorets-jurnalistyi-rasskazali-o-novyih-sobstvennikah-stadiona-v-odesse/198269
left	https://lenta.ru/news/2020/05/25/sberbank/	https://www.baikal-daily.ru/news/45/391118/
right	https://ria.ru/20200525/1571944541.html	https://topdialog.ru/2020/05/25/uchyonye-dokazali-effektivnost-mytya-ruk-v-kachestve-profilaktiki-covid-19/
left	https://news.ru/technology/apple-gotovit-smartfony-novogo-pokoleniya-s-podderzhkoj-5g/	https://korrespondent.net/lifestyle/gadgets/4232647-raskryta-tsena-vsekh-iPhone-12
right	https://zn.ua/UKRAINE/poddelka-testov-na-koronavirus-v-dnepre-uvolili-rukovoditelya-labcentra-355372_.html	https://nikvesti.com/news/politics/189083
right	https://iz.ru/1015299/2020-05-25/v-podmoskovnom-lesu-obnaruzhili-raschlenennoe-telo-muzhchiny	https://www.rosbalt.ru/moscow/2020/05/25/1845280.html
bad	https://news.tut.by/society/685822.html	https://mogilev.online/rus/news/mogilev-11372/
left	https://sputnik-georgia.ru/world/20200525/248569630/V-Yaponii-otmenen-rezhim-ChS-obyavlennyy-iz-za-pandemii.html	https://newdaynews.ru/coronavirus-covid-19/692937.html
draw	https://www.mskagency.ru/materials/3006267	https://rns.online/economy/Rosreestr-otmenil-planovie-proverki-biznesa-v-Moskve-do-kontsa-goda-2020-05-25/
right	https://www.metronews.ru/sport/reviews/chempionskiy-persten-kobi-brayanta-prodan-s-aukciona-1675975/	https://tass.ru/sport/8553549
right	https://tsargrad.tv/news/kto-oplatit-vremja-v-izoljacii-posle-vozvrashhenija-iz-za-rubezha-popova-nazvala-otvetstvennyh_255956	https://www.rosbalt.ru/russia/2020/05/25/1845301.html
left	https://car.ru/news/automobili/75665-mercedes-benz-predstavil-kontseptsiyu-novogo-mercedes-sl/	https://www.vesti.ru/doc.html?id=3268143
right	https://nord-news.ru/news/2020/05/25/?newsid=121790	https://polit.info/496581-vlasti-murmanskoi-oblasti-obyazali-grazhdan-nosit-maski-v-magazinah-i-transporte
right	https://telegraf.com.ua/zhizn/zhurnal/5481266-loboda-oprovergla-sluhi-o-plastike-na-litse-foto.html	https://lenta.ru/news/2020/05/25/loboda/
